2.645291,-44.075878,89.762559,44.881279
2.665331,-49.636074,86.811636,43.405818
2.685371,-54.999593,83.516734,41.758367
2.705411,-60.145183,79.890907,39.945453
2.725451,-65.052455,75.948523,37.974261
2.745491,-69.701965,71.705202,35.852601
2.765531,-74.075291,67.177759,33.588880
2.785571,-78.155102,62.384133,31.192066
2.805611,-81.925234,57.343317,28.671659
2.825651,-85.370748,52.075286,26.037643
2.845691,-88.477991,46.600914,23.300457
2.865731,-91.234651,40.941891,20.470945
2.885772,-93.629806,35.120641,17.560320
2.905812,-95.653965,29.160230,14.580115
2.925852,-97.299107,23.084276,11.542138
2.945892,-98.558714,16.916853,8.458426
2.965932,-99.427795,10.682399,5.341199
2.985972,-99.902906,4.405617,2.202809
3.006012,-99.982164,-1.888621,-0.944310
3.026052,-99.665256,-8.175375,-4.087688
3.046092,-98.953437,-14.429736,-7.214868
3.066132,-97.849528,-20.626921,-10.313461
3.086172,-96.357903,-26.742375,-13.371187
3.106212,-94.484472,-32.751865,-16.375932
3.126253,-92.236658,-38.631580,-19.315790
3.146293,-89.623368,-44.358222,-22.179111
3.166333,-86.654958,-49.909101,-24.954550
3.186373,-83.343188,-55.262221,-27.631111
3.206413,-79.701181,-60.396372,-30.198186
3.226453,-75.743369,-65.291210,-32.645605
3.246493,-71.485433,-69.927340,-34.963670
3.266533,-66.944246,-74.286391,-37.143196
3.286573,-62.137800,-78.351093,-39.175546
3.306613,-57.085142,-82.105338,-41.052669
3.326653,-51.806291,-85.534252,-42.767126
3.346693,-46.322164,-88.624247,-44.312123
3.366733,-40.654492,-91.363079,-45.681540
3.386774,-34.825731,-93.739898,-46.869949
3.406814,-28.858978,-95.745284,-47.872642
3.426854,-22.777875,-97.371292,-48.685646
3.446894,-16.606518,-98.611478,-49.305739
3.466934,-10.369359,-99.460929,-49.730465
3.486974,-4.091113,-99.916279,-49.958139
3.507014,2.203344,-99.975723,-49.987862
3.527054,8.489070,-99.639027,-49.819513
3.547094,14.741159,-98.907524,-49.453762
3.567134,20.934838,-97.784112,-48.892056
3.587174,27.045565,-96.273243,-48.136622
3.607214,33.049128,-94.380904,-47.190452
3.627255,38.921739,-92.114593,-46.057297
3.647295,44.640126,-89.483290,-44.741645
3.667335,50.181633,-86.497420,-43.248710
3.687375,55.524302,-83.168816,-41.584408
3.707415,60.646963,-79.510666,-39.755333
3.727455,65.529317,-75.537465,-37.768732
3.747495,70.152021,-71.264956,-35.632478
3.767535,74.496756,-66.710069,-33.355035
3.787575,78.546307,-61.890853,-30.945426
3.807615,82.284629,-56.826401,-28.413201
3.827655,85.696908,-51.536782,-25.768391
3.847695,88.769624,-46.042956,-23.021478
3.867735,91.490602,-40.366690,-20.183345
3.887776,93.849061,-34.530476,-17.265238
3.907816,95.835654,-28.557440,-14.278720
3.927856,97.442511,-22.471249,-11.235624
3.947896,98.663265,-16.296018,-8.148009
3.967936,99.493078,-10.056216,-5.028108
3.987976,99.928662,-3.776568,-1.888284
4.008016,99.968292,2.518045,1.259022
4.028056,99.611811,8.802680,4.401340
4.048096,98.860630,15.052435,7.526218
4.068136,97.717727,21.242547,10.621274
4.088176,96.187630,27.348488,13.674244
4.108216,94.276402,33.346065,16.673032
4.128257,91.991616,39.211512,19.605756
4.148297,89.342324,44.921588,22.460794
4.168337,86.339026,50.453668,25.226834
4.188377,82.993620,55.785832,27.892916
4.208417,79.319362,60.896952,30.448476
4.228457,75.330812,65.766776,32.883388
4.248497,71.043773,70.376007,35.188004
4.268537,66.475232,74.706382,37.353191
4.288577,61.643291,78.740743,39.370372
4.308617,56.567097,82.463104,41.231552
4.328657,51.266763,85.858715,42.929358
4.348697,45.763291,88.914122,44.457061
4.368737,40.078488,91.617219,45.808609
4.388778,34.234879,93.957294,46.978647
4.408818,28.255619,95.925075,47.962537
4.428858,22.164400,97.512765,48.756383
4.448898,15.985357,98.714074,49.357037
4.468938,9.742974,99.524241,49.762120
4.488978,3.461985,99.940055,49.970028
4.509018,-2.832721,99.959870,49.979935
4.529058,-9.116202,99.583607,49.791804
4.549098,-15.363562,98.812757,49.406379
4.569138,-21.550046,97.650374,48.825187
4.589178,-27.651140,96.101064,48.050532
4.609218,-33.642671,94.170965,47.085483
4.629259,-39.500896,91.867727,45.933863
4.649299,-45.202605,89.200474,44.600237
4.669339,-50.725204,86.179776,43.089888
4.689379,-56.046810,82.817601,41.408801
4.709419,-61.146339,79.127273,39.563636
4.729459,-66.003583,75.123412,37.561706
4.749499,-70.599296,70.821885,35.410943
4.769539,-74.915269,66.239735,33.119868
4.789579,-78.934399,61.395119,30.697560
4.809619,-82.640762,56.307233,28.153616
4.829659,-86.019672,50.996236,25.498118
4.849699,-89.057739,45.483173,22.741587
4.869739,-91.742927,39.789889,19.894945
4.889780,-94.064596,33.938943,16.969472
4.909820,-96.013545,27.953518,13.976759
4.929860,-97.582053,21.857331,10.928666
4.949900,-98.763905,15.674537,7.837269
4.969940,-99.554417,9.429635,4.714817
4.989980,-99.950458,3.147369,1.573684
5.010020,-99.950458,-3.147369,-1.573684
5.030060,-99.554417,-9.429635,-4.714817
5.050100,-98.763905,-15.674537,-7.837269
5.070140,-97.582053,-21.857331,-10.928666
5.090180,-96.013545,-27.953518,-13.976759
5.110220,-94.064596,-33.938943,-16.969472
